"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US17031283100","Census Tract 2831; Cook County; Illinois","2560","511","1929","348","769","237","491","192","25","39","386","206","0","13","51","67","207","180","10","16","197","178","631","440","46","50","0","13","0","13","0","13","0","13","398","414","187","150","175","149","12","22",
"1400000US17031283200","Census Tract 2832; Cook County; Illinois","1687","214","1464","244","499","162","636","174","0","13","269","138","0","13","5","9","55","39","10","14","45","37","223","102","7","11","10","16","0","13","0","13","0","13","37","46","169","88","73","37","96","69",
"1400000US17031283800","Census Tract 2838; Cook County; Illinois","3515","570","3141","601","870","248","1671","550","0","13","484","212","0","13","11","19","105","104","0","13","105","104","374","222","11","19","0","13","0","13","0","13","0","13","110","96","253","162","225","153","28","35",
"1400000US17031290900","Census Tract 2909; Cook County; Illinois","4870","991","4818","990","140","250","4612","1088","0","13","0","13","0","13","0","13","66","93","66","93","0","13","52","54","0","13","0","13","0","13","0","13","0","13","8","16","44","54","44","54","0","13",
"1400000US17031291200","Census Tract 2912; Cook County; Illinois","2225","583","2117","667","47","62","2070","681","0","13","0","13","0","13","0","13","0","13","0","13","0","13","108","191","0","13","0","13","0","13","0","13","0","13","0","13","108","191","108","191","0","13",
"1400000US17031291600","Census Tract 2916; Cook County; Illinois","1506","916","423","169","224","109","162","154","0","13","37","39","0","13","0","13","0","13","0","13","0","13","1083","906","0","13","0","13","33","45","0","13","0","13","731","890","319","218","312","217","7","11",
"1400000US17031292200","Census Tract 2922; Cook County; Illinois","2658","643","2420","658","57","53","2135","662","0","13","20","36","0","13","173","210","35","42","0","13","35","42","238","189","0","13","0","13","0","13","0","13","0","13","220","172","18","28","0","13","18","28",
"1400000US17031292400","Census Tract 2924; Cook County; Illinois","1916","474","1854","474","306","438","1548","415","0","13","0","13","0","13","0","13","0","13","0","13","0","13","62","64","37","59","7","13","0","13","0","13","0","13","18","27","0","13","0","13","0","13",
"1400000US17031292500","Census Tract 2925; Cook County; Illinois","3310","778","2631","776","0","13","2626","773","0","13","0","13","0","13","0","13","5","34","5","34","0","13","679","314","0","13","125","162","0","13","0","13","0","13","270","329","284","262","230","247","54","84",
"1400000US17031300500","Census Tract 3005; Cook County; Illinois","3355","619","328","201","295","193","33","55","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3027","623","421","355","110","175","280","392","0","13","0","13","1296","477","920","350","873","336","47","71",
"1400000US17031300600","Census Tract 3006; Cook County; Illinois","3260","646","448","208","250","176","198","153","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2812","673","188","167","0","13","7","16","0","13","0","13","2315","737","302","192","302","192","0","13",
"1400000US17031300700","Census Tract 3007; Cook County; Illinois","4329","1018","444","479","44","59","76","84","0","13","324","485","0","13","0","13","0","13","0","13","0","13","3885","928","143","213","0","13","58","67","66","86","0","13","1615","647","2003","1143","1960","1136","43","70",
"1400000US17031300800","Census Tract 3008; Cook County; Illinois","3764","953","353","395","258","360","0","13","0","13","0","13","0","13","95","154","0","13","0","13","0","13","3411","1029","430","362","0","13","0","13","0","13","0","13","1415","740","1566","985","1566","985","0","13",
"1400000US17031300900","Census Tract 3009; Cook County; Illinois","4267","1302","209","129","208","129","1","3","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4058","1327","80","76","0","13","0","13","0","13","0","13","2518","1119","1460","958","1460","958","0","13",
"1400000US17031301100","Census Tract 3011; Cook County; Illinois","2403","616","489","274","349","247","140","102","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1914","591","284","272","0","13","26","28","0","13","0","13","665","277","939","566","839","573","100","74",
"1400000US17031301200","Census Tract 3012; Cook County; Illinois","4087","839","1266","565","198","156","962","533","0","13","43","67","0","13","0","13","63","52","0","13","63","52","2821","665","220","208","0","13","215","278","0","13","0","13","1568","592","818","434","704","472","114","140",
"1400000US17031301600","Census Tract 3016; Cook County; Illinois","4228","811","265","157","227","149","5","7","0","13","1","3","0","13","14","24","18","27","0","13","18","27","3963","841","308","223","0","13","60","93","0","13","0","13","1842","768","1753","781","1696","773","57","65",
"1400000US17031301701","Census Tract 3017.01; Cook County; Illinois","4496","837","493","460","401","481","1","3","0","13","91","106","0","13","0","13","0","13","0","13","0","13","4003","763","390","268","0","13","81","125","1","2","0","13","1720","631","1811","785","1811","785","0","13",
"1400000US17031301702","Census Tract 3017.02; Cook County; Illinois","3801","734","65","70","65","70","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3736","747","710","583","0","13","378","285","0","13","0","13","995","741","1653","604","1542","590","111","154",
"1400000US17031301801","Census Tract 3018.01; Cook County; Illinois","4714","1597","155","152","154","152","1","4","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4559","1622","136","126","0","13","200","245","0","13","0","13","2276","1008","1947","1420","1911","1422","36","58",
"1400000US17031301802","Census Tract 3018.02; Cook County; Illinois","2513","381","24","24","23","24","1","3","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2489","382","384","285","0","13","98","143","0","13","0","13","1334","518","673","350","673","350","0","13",
"1400000US17031301803","Census Tract 3018.03; Cook County; Illinois","3183","533","131","101","92","83","39","59","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3052","543","375","269","0","13","149","154","0","13","0","13","793","419","1735","435","1735","435","0","13",
"1400000US17031310200","Census Tract 3102; Cook County; Illinois","1508","257","1041","242","599","172","92","71","0","13","245","174","0","13","0","13","105","52","13","21","92","49","467","126","82","59","0","13","74","40","0","13","0","13","61","44","250","119","241","115","9","14",
"1400000US17031310300","Census Tract 3103; Cook County; Illinois","1560","402","409","152","228","111","33","41","0","13","61","39","0","13","0","13","87","86","23","34","64","77","1151","397","72","56","0","13","182","119","22","29","0","13","309","364","566","173","481","153","85","91",
"1400000US17031310400","Census Tract 3104; Cook County; Illinois","1447","217","532","188","351","159","24","21","0","13","63","69","18","24","11","18","65","46","0","13","65","46","915","290","54","39","13","22","33","33","9","14","19","26","505","299","282","135","282","135","0","13",
"1400000US17031310500","Census Tract 3105; Cook County; Illinois","1356","306","424","186","326","174","67","66","0","13","31","32","0","13","0","13","0","13","0","13","0","13","932","322","50","54","15","23","22","23","16","23","0","13","474","292","355","182","355","182","0","13",
"1400000US17031310600","Census Tract 3106; Cook County; Illinois","5872","627","2269","449","1644","469","145","117","0","18","228","248","0","18","76","132","176","126","20","32","156","120","3603","510","199","169","0","18","140","155","0","18","0","18","1669","563","1595","375","1521","381","74","99",
"1400000US17031310700","Census Tract 3107; Cook County; Illinois","1583","373","476","179","220","130","64","67","0","13","110","112","0","13","0","13","82","80","0","13","82","80","1107","402","81","60","0","13","105","76","0","13","0","13","620","385","301","281","283","282","18","18",
"1400000US17031310800","Census Tract 3108; Cook County; Illinois","4013","595","1107","301","789","205","0","13","0","13","204","138","0","13","0","13","114","84","16","25","98","80","2906","646","194","132","0","13","314","189","0","13","0","13","1431","396","967","485","967","485","0","13",
"1400000US17031310900","Census Tract 3109; Cook County; Illinois","4998","733","1143","292","745","255","82","74","0","13","238","153","0","13","0","13","78","63","31","37","47","52","3855","742","652","403","90","85","0","13","0","13","0","13","2077","649","1036","386","847","338","189","190",
"1400000US17031320101","Census Tract 3201.01; Cook County; Illinois","8972","1366","8431","1376","4923","964","1061","509","0","18","1917","1189","0","18","55","94","475","366","284","274","191","268","541","414","59","99","0","18","0","18","0","18","0","18","482","408","0","18","0","18","0","18",
"1400000US17031320102","Census Tract 3201.02; Cook County; Illinois","5040","543","4299","583","2260","431","168","108","0","18","1548","525","0","18","0","18","323","105","98","111","225","173","741","529","247","256","0","18","272","424","0","18","0","18","119","89","103","66","103","66","0","18",
"1400000US17031320400","Census Tract 3204; Cook County; Illinois","3530","337","3197","340","1976","254","583","134","14","31","511","210","0","13","0","13","113","74","15","23","98","76","333","150","58","44","55","42","9","19","0","13","0","13","142","94","69","60","53","56","16","21",
"1400000US17031320600","Census Tract 3206; Cook County; Illinois","6262","575","5518","633","3198","584","801","306","0","18","1314","395","0","18","21","34","184","161","0","18","184","161","744","330","194","127","0","18","0","18","0","18","0","18","217","137","333","252","305","250","28","45",
"1400000US17031330101","Census Tract 3301.01; Cook County; Illinois","4821","1078","4601","1090","2506","576","377","211","0","13","1380","984","0","13","78","102","260","194","22","36","238","189","220","120","21","38","0","13","0","13","31","59","0","13","116","99","52","88","0","13","52","88",
"1400000US17031330102","Census Tract 3301.02; Cook County; Illinois","11992","2019","10684","2026","4867","1544","3580","1832","0","20","1629","614","0","20","59","96","549","387","0","20","549","387","1308","720","825","618","0","20","0","20","0","20","0","20","233","227","250","297","250","297","0","20",
"1400000US17031330103","Census Tract 3301.03; Cook County; Illinois","8408","898","7956","1004","3811","809","2373","752","0","18","1529","614","0","18","16","46","227","233","176","215","51","77","452","253","98","120","40","68","59","97","39","74","0","18","190","170","26","43","26","43","0","18",
"1400000US17031330200","Census Tract 3302; Cook County; Illinois","3981","571","3608","533","1511","474","1076","316","0","13","776","239","0","13","0","13","245","272","181","269","64","52","373","187","101","121","27","44","0","13","0","13","0","13","37","49","208","132","67","55","141","115",
"1400000US17031340300","Census Tract 3403; Cook County; Illinois","1720","346","1367","203","253","117","0","13","0","13","1106","212","0","13","8","12","0","13","0","13","0","13","353","293","180","230","0","13","0","13","12","18","0","13","11","16","150","184","150","184","0","13",
"1400000US17031340400","Census Tract 3404; Cook County; Illinois","1702","312","1652","313","353","177","145","178","8","13","940","298","112","98","50","51","44","39","20","22","24","33","50","46","28","32","0","13","0","13","11","18","0","13","0","13","11","16","11","16","0","13",
"1400000US17031340500","Census Tract 3405; Cook County; Illinois","1672","204","1623","215","751","185","101","67","0","13","689","163","0","13","12","18","70","43","11","17","59","36","49","51","4","9","0","13","5","10","0","13","0","13","0","13","40","44","36","43","4","10",
"1400000US17031340600","Census Tract 3406; Cook County; Illinois","1430","472","1430","472","39","65","1110","426","0","13","218","140","0","13","0","13","63","81","0","13","63","81","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031350100","Census Tract 3501; Cook County; Illinois","2435","541","2435","541","136","86","770","202","0","13","1485","612","0","13","24","37","20","33","20","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031350400","Census Tract 3504; Cook County; Illinois","1457","379","1367","373","0","13","1267","382","0","13","0","13","0","13","0","13","100","144","0","13","100","144","90","70","0","13","28","35","0","13","0","13","0","13","42","51","20","26","20","26","0","13",
"1400000US17031351000","Census Tract 3510; Cook County; Illinois","4259","529","4000","546","560","543","2932","637","0","13","363","231","0","13","0","13","145","138","0","13","145","138","259","228","131","168","34","53","0","13","0","13","0","13","81","111","13","21","13","21","0","13",
"1400000US17031351100","Census Tract 3511; Cook County; Illinois","2000","537","1771","340","29","45","1688","310","0","13","26","41","0","13","0","13","28","42","0","13","28","42","229","263","0","13","70","2","0","13","0","13","0","13","33","55","126","208","126","208","0","13",
"1400000US17031351400","Census Tract 3514; Cook County; Illinois","1387","401","1269","378","113","72","931","281","0","13","19","23","0","13","51","47","155","139","151","138","4","8","118","134","0","13","14","24","59","82","0","13","0","13","28","29","17","24","17","24","0","13",
"1400000US17031351500","Census Tract 3515; Cook County; Illinois","973","133","843","129","113","116","651","122","0","13","66","60","0","13","0","13","13","14","0","13","13","14","130","94","12","17","21","12","0","13","0","13","0","13","71","77","26","39","0","13","26","39",
"1400000US17031360200","Census Tract 3602; Cook County; Illinois","1900","652","1900","652","19","31","1810","661","0","13","0","13","0","13","0","13","71","78","0","13","71","78","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031380100","Census Tract 3801; Cook County; Illinois","1787","386","1727","385","226","195","1470","350","0","13","1","3","0","13","0","13","30","36","0","13","30","36","60","72","19","30","18","29","0","13","0","13","0","13","2","5","21","35","0","13","21","35",
"1400000US17031380200","Census Tract 3802; Cook County; Illinois","1689","373","1673","374","87","136","1523","377","0","13","0","13","0","13","0","13","63","61","34","52","29","34","16","26","0","13","16","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031380600","Census Tract 3806; Cook County; Illinois","4952","881","4944","881","351","271","4037","630","21","30","83","79","0","13","0","13","452","597","17","25","435","598","8","10","0","13","6","9","0","13","0","13","0","13","2","4","0","13","0","13","0","13",
"1400000US17031381200","Census Tract 3812; Cook County; Illinois","1952","433","1952","433","75","77","1750","391","0","13","0","13","0","13","0","13","127","114","0","13","127","114","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031381400","Census Tract 3814; Cook County; Illinois","1579","351","1297","255","29","33","1221","268","0","13","0","13","0","13","0","13","47","43","0","13","47","43","282","272","110","100","0","13","0","13","0","13","0","13","0","13","172","248","172","248","0","13",
"1400000US17031381500","Census Tract 3815; Cook County; Illinois","669","163","641","164","27","10","607","167","0","13","7","11","0","13","0","13","0","13","0","13","0","13","28","11","0","13","0","13","0","13","0","13","0","13","0","13","28","11","0","13","28","11",
"1400000US17031381700","Census Tract 3817; Cook County; Illinois","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031381800","Census Tract 3818; Cook County; Illinois","1448","351","1402","342","21","15","1376","364","0","13","1","2","0","13","0","13","4","75","0","13","4","75","46","47","0","13","0","13","0","13","0","13","0","13","0","13","46","47","35","43","11","18",
"1400000US17031381900","Census Tract 3819; Cook County; Illinois","1324","296","1218","302","270","242","948","447","0","13","0","13","0","13","0","13","0","13","0","13","0","13","106","76","0","13","64","87","0","13","0","13","0","13","35","41","7","11","7","11","0","13",
"1400000US17031390100","Census Tract 3901; Cook County; Illinois","1887","402","1821","431","178","112","1449","403","0","13","64","79","0","13","37","58","93","74","0","13","93","74","66","80","0","13","63","80","0","13","0","13","0","13","3","5","0","13","0","13","0","13",
"1400000US17031390200","Census Tract 3902; Cook County; Illinois","2012","300","1941","291","319","218","1415","217","0","13","137","114","0","13","13","20","57","63","0","13","57","63","71","95","1","3","70","95","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031390300","Census Tract 3903; Cook County; Illinois","2531","467","2466","489","57","61","2237","452","0","13","49","54","0","13","0","13","123","141","0","13","123","141","65","69","0","13","61","68","0","13","0","13","0","13","4","7","0","13","0","13","0","13",
"1400000US17031390400","Census Tract 3904; Cook County; Illinois","2499","445","2350","424","173","134","1958","421","0","13","23","27","0","13","0","13","196","103","0","13","196","103","149","146","84","102","18","32","0","13","0","13","0","13","0","13","47","46","30","36","17","27",
"1400000US17031390500","Census Tract 3905; Cook County; Illinois","1753","217","1623","217","676","205","708","182","0","13","65","68","0","13","0","13","174","119","3","6","171","118","130","65","0","13","16","19","0","13","0","13","0","13","13","17","101","64","53","52","48","41",
"1400000US17031390600","Census Tract 3906; Cook County; Illinois","1898","333","1866","329","755","120","784","355","0","13","146","145","0","13","30","31","151","71","84","49","67","43","32","26","6","9","0","13","0","13","0","13","0","13","0","13","26","25","26","25","0","13",
"1400000US17031390700","Census Tract 3907; Cook County; Illinois","5837","869","5709","880","1594","538","3045","812","0","18","558","263","0","18","140","158","372","265","0","18","372","265","128","114","0","18","0","18","0","18","0","18","0","18","60","103","68","71","22","35","46","79",
"1400000US17031400300","Census Tract 4003; Cook County; Illinois","1311","308","1305","311","74","97","1164","354","0","13","11","18","0","13","0","13","56","38","13","20","43","34","6","14","0","13","0","13","0","13","0","13","0","13","6","14","0","13","0","13","0","13",
"1400000US17031400400","Census Tract 4004; Cook County; Illinois","2059","444","1866","408","54","70","1703","412","0","13","0","13","0","13","28","46","81","98","0","13","81","98","193","241","0","13","10","14","21","32","0","13","0","13","162","238","0","13","0","13","0","13",
"1400000US17031400500","Census Tract 4005; Cook County; Illinois","2308","474","2262","455","90","130","2125","476","0","13","0","13","0","13","0","13","47","75","0","13","47","75","46","68","0","13","46","68","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031400800","Census Tract 4008; Cook County; Illinois","2909","637","2826","646","0","13","2742","649","0","13","0","13","0","13","0","13","84","100","0","13","84","100","83","132","0","13","0","13","0","13","0","13","0","13","38","60","45","72","45","72","0","13",
"1400000US17031410100","Census Tract 4101; Cook County; Illinois","2287","369","2210","361","528","214","981","226","0","13","493","202","0","13","15","20","193","164","0","13","193","164","77","66","15","23","0","13","0","13","0","13","0","13","15","22","47","55","47","55","0","13",
"1400000US17031410200","Census Tract 4102; Cook County; Illinois","1133","199","901","150","428","109","294","108","0","13","122","72","0","13","31","39","26","25","0","13","26","25","232","150","22","20","0","13","56","79","8","12","0","13","33","30","113","97","75","88","38","45",
"1400000US17031410500","Census Tract 4105; Cook County; Illinois","2887","439","2674","504","621","257","1353","483","5","8","453","182","0","13","23","31","219","135","40","43","179","124","213","131","68","63","0","13","0","13","0","13","0","13","49","74","96","91","96","91","0","13",
"1400000US17031410600","Census Tract 4106; Cook County; Illinois","2600","357","2379","339","1022","218","539","268","0","13","560","230","0","13","22","29","236","172","65","76","171","113","221","160","0","13","0","13","14","21","86","128","0","13","10","15","111","79","99","76","12","18",
"1400000US17031410700","Census Tract 4107; Cook County; Illinois","2494","451","2288","402","978","267","722","321","0","13","389","179","0","13","34","34","165","123","0","13","165","123","206","130","54","90","12","20","0","13","0","13","0","13","58","40","82","72","67","69","15","26",
"1400000US17031410800","Census Tract 4108; Cook County; Illinois","2770","482","2560","489","1068","381","543","196","0","13","647","181","0","13","84","122","218","133","0","13","218","133","210","98","18","23","0","13","0","13","0","13","0","13","18","27","174","91","138","80","36","56",
"1400000US17031410900","Census Tract 4109; Cook County; Illinois","3693","528","3173","556","1797","534","717","233","0","13","468","197","0","13","22","35","169","151","127","148","42","37","520","339","40","47","57","62","0","13","0","13","0","13","180","270","243","207","226","206","17","27",
"1400000US17031411000","Census Tract 4110; Cook County; Illinois","4548","977","4365","995","2158","416","1231","1027","34","32","620","333","0","13","192","300","130","88","24","38","106","80","183","106","11","20","0","13","0","13","5","11","0","13","64","63","103","82","72","73","31","47",
"1400000US17031411100","Census Tract 4111; Cook County; Illinois","2359","291","2200","288","1382","214","52","34","0","13","418","142","0","13","6","9","342","174","53","46","289","164","159","60","64","50","0","13","0","13","0","13","0","13","42","41","53","41","53","41","0","13",
"1400000US17031411200","Census Tract 4112; Cook County; Illinois","1698","187","1622","172","1046","190","153","83","0","13","280","106","0","13","0","13","143","65","48","37","95","56","76","53","28","33","0","13","0","13","0","13","0","13","6","8","42","36","13","15","29","32",
"1400000US17031420100","Census Tract 4201; Cook County; Illinois","1431","283","1431","283","5","10","1392","279","0","13","26","29","0","13","0","13","8","14","0","13","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031420200","Census Tract 4202; Cook County; Illinois","2011","368","1964","375","359","154","1363","371","3","9","142","81","0","13","16","18","81","68","13","19","68","65","47","41","0","13","0","13","0","13","0","13","0","13","33","35","14","19","14","19","0","13",
"1400000US17031420300","Census Tract 4203; Cook County; Illinois","2511","331","2268","340","1061","252","599","197","0","13","505","156","0","13","0","13","103","70","11","15","92","72","243","111","45","44","49","64","0","13","0","13","0","13","41","38","108","71","101","70","7","14",
"1400000US17031420400","Census Tract 4204; Cook County; Illinois","1463","229","1315","222","202","120","806","191","0","13","262","125","0","13","6","10","39","37","0","13","39","37","148","95","45","68","0","13","0","13","0","13","0","13","33","35","70","50","42","31","28","41",
"1400000US17031420500","Census Tract 4205; Cook County; Illinois","1751","531","1666","483","162","107","1239","358","0","13","0","13","0","13","0","13","265","294","0","13","265","294","85","74","0","13","0","13","0","13","0","13","0","13","0","13","85","74","12","22","73","73",
"1400000US17031420600","Census Tract 4206; Cook County; Illinois","2980","646","2938","663","31","48","2685","671","0","13","0","13","0","13","180","258","42","53","0","13","42","53","42","64","0","13","0","13","0","13","0","13","0","13","42","64","0","13","0","13","0","13",
"1400000US17031420700","Census Tract 4207; Cook County; Illinois","2424","515","2362","504","22","32","2241","514","32","43","0","13","0","13","26","40","41","44","0","13","41","44","62","93","0","13","0","13","0","13","0","13","0","13","62","93","0","13","0","13","0","13",
"1400000US17031420800","Census Tract 4208; Cook County; Illinois","2146","565","1866","484","92","58","1724","482","0","13","0","13","0","13","0","13","50","48","35","43","15","19","280","404","0","13","0","13","0","13","0","13","0","13","0","13","280","404","280","404","0","13",
"1400000US17031421200","Census Tract 4212; Cook County; Illinois","2049","1348","2034","1350","0","13","1912","1360","0","13","0","13","0","13","0","13","122","130","0","13","122","130","15","23","15","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031430101","Census Tract 4301.01; Cook County; Illinois","3776","772","3723","757","0","13","3695","763","0","13","28","46","0","13","0","13","0","13","0","13","0","13","53","79","0","13","53","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031430102","Census Tract 4301.02; Cook County; Illinois","3582","806","3533","811","128","111","3217","867","0","13","17","26","0","13","0","13","171","131","18","28","153","129","49","78","1","4","0","13","0","13","0","13","0","13","0","13","48","78","48","78","0","13",
"1400000US17031430200","Census Tract 4302; Cook County; Illinois","5792","1102","5751","1109","322","229","5071","1144","0","18","37","65","0","18","0","18","321","325","0","18","321","325","41","65","0","18","0","18","0","18","0","18","0","18","20","34","21","32","21","32","0","18",
"1400000US17031430300","Census Tract 4303; Cook County; Illinois","2708","550","2447","623","35","51","2411","622","0","13","1","1","0","13","0","13","0","13","0","13","0","13","261","260","20","28","109","126","0","13","0","13","0","13","131","209","1","2","1","2","0","13",
"1400000US17031430400","Census Tract 4304; Cook County; Illinois","3014","507","2863","511","116","105","2625","532","0","13","0","13","0","13","0","13","122","110","84","93","38","62","151","112","0","13","0","13","0","13","0","13","0","13","151","112","0","13","0","13","0","13",
"1400000US17031430500","Census Tract 4305; Cook County; Illinois","3531","724","3531","724","1","3","3464","730","0","13","0","13","0","13","0","13","66","74","0","13","66","74","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031430600","Census Tract 4306; Cook County; Illinois","1722","489","1630","492","5","14","1515","457","0","13","0","13","0","13","0","13","110","119","0","13","110","119","92","104","0","13","0","13","0","13","0","13","0","13","92","104","0","13","0","13","0","13",
"1400000US17031430700","Census Tract 4307; Cook County; Illinois","1983","333","1832","335","222","157","1610","331","0","13","0","13","0","13","0","13","0","13","0","13","0","13","151","124","14","19","0","13","0","13","0","13","0","13","74","76","63","95","63","95","0","13",
"1400000US17031430800","Census Tract 4308; Cook County; Illinois","1935","326","1912","324","0","13","1772","341","12","17","0","13","0","13","10","15","118","147","0","13","118","147","23","25","0","13","0","13","0","13","0","13","0","13","23","25","0","13","0","13","0","13",
"1400000US17031430900","Census Tract 4309; Cook County; Illinois","1541","320","1541","320","16","6","1506","325","0","13","0","13","19","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US17031431200","Census Tract 4312; Cook County; Illinois","2892","491","2883","494","69","56","2642","483","0","13","0","13","0","13","0","13","172","136","0","13","172","136","9","14","1","3","0","13","0","13","0","13","0","13","0","13","8","14","0","13","8","14",
"1400000US17031431301","Census Tract 4313.01; Cook County; Illinois","3702","778","3420","804","91","152","3329","788","0","13","0","13","0","13","0","13","0","13","0","13","0","13","282","237","0","13","129","117","0","13","0","13","0","13","37","3","116","200","18","31","98","168",
"1400000US17031431302","Census Tract 4313.02; Cook County; Illinois","3463","1155","3436","1156","108","164","3253","1150","0","13","0","13","0","13","0","13","75","109","0","13","75","109","27","25","0","13","16","25","0","13","0","13","0","13","11","3","0","13","0","13","0","13",
"1400000US17031431400","Census Tract 4314; Cook County; Illinois","6850","889","6506","890","595","375","5578","1009","0","18","128","212","0","18","0","18","205","179","66","109","139","144","344","133","27","26","59","89","0","18","0","18","0","18","154","108","104","108","75","94","29","48",
"1400000US17031440101","Census Tract 4401.01; Cook County; Illinois","3582","595","3553","601","0","13","3509","609","0","13","44","68","0","13","0","13","0","13","0","13","0","13","29","37","0","13","0","13","0","13","0","13","0","13","22","34","7","6","6","4","1","3",
