"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1400000US17031711300","Census Tract 7113; Cook County; Illinois","629","118","367","77","262","129",
"1400000US17031711400","Census Tract 7114; Cook County; Illinois","888","153","583","98","305","139",
"1400000US17031711500","Census Tract 7115; Cook County; Illinois","823","114","706","128","117","84",
"1400000US17031720100","Census Tract 7201; Cook County; Illinois","1123","83","1084","89","39","40",
"1400000US17031720200","Census Tract 7202; Cook County; Illinois","1425","161","1170","176","255","114",
"1400000US17031720300","Census Tract 7203; Cook County; Illinois","1475","265","1305","263","170","125",
"1400000US17031720400","Census Tract 7204; Cook County; Illinois","723","73","690","79","33","31",
"1400000US17031720500","Census Tract 7205; Cook County; Illinois","760","82","710","91","50","29",
"1400000US17031720600","Census Tract 7206; Cook County; Illinois","629","74","596","76","33","23",
"1400000US17031720700","Census Tract 7207; Cook County; Illinois","1231","215","665","186","566","144",
"1400000US17031730100","Census Tract 7301; Cook County; Illinois","962","120","825","132","137","73",
"1400000US17031730201","Census Tract 7302.01; Cook County; Illinois","2133","266","906","236","1227","197",
"1400000US17031730202","Census Tract 7302.02; Cook County; Illinois","1004","144","761","196","243","137",
"1400000US17031730300","Census Tract 7303; Cook County; Illinois","372","62","307","64","65","43",
"1400000US17031730400","Census Tract 7304; Cook County; Illinois","1342","151","1036","175","306","105",
"1400000US17031730500","Census Tract 7305; Cook County; Illinois","1840","244","1738","259","102","63",
"1400000US17031730600","Census Tract 7306; Cook County; Illinois","1043","170","711","155","332","161",
"1400000US17031730700","Census Tract 7307; Cook County; Illinois","804","110","661","118","143","89",
"1400000US17031740100","Census Tract 7401; Cook County; Illinois","1302","155","1163","157","139","90",
"1400000US17031740200","Census Tract 7402; Cook County; Illinois","2174","211","1878","161","296","158",
"1400000US17031740300","Census Tract 7403; Cook County; Illinois","2029","332","1846","333","183","132",
"1400000US17031740400","Census Tract 7404; Cook County; Illinois","1914","256","1393","170","521","252",
"1400000US17031750100","Census Tract 7501; Cook County; Illinois","1463","156","1094","194","369","156",
"1400000US17031750200","Census Tract 7502; Cook County; Illinois","1420","289","909","144","511","305",
"1400000US17031750300","Census Tract 7503; Cook County; Illinois","1009","121","700","109","309","106",
"1400000US17031750400","Census Tract 7504; Cook County; Illinois","1276","152","1017","150","259","145",
"1400000US17031750500","Census Tract 7505; Cook County; Illinois","1990","278","1324","290","666","218",
"1400000US17031750600","Census Tract 7506; Cook County; Illinois","1310","161","998","205","312","140",
"1400000US17031760801","Census Tract 7608.01; Cook County; Illinois","2287","351","467","148","1820","350",
"1400000US17031760802","Census Tract 7608.02; Cook County; Illinois","1180","159","1037","166","143","58",
"1400000US17031760803","Census Tract 7608.03; Cook County; Illinois","3052","327","1202","237","1850","341",
"1400000US17031770201","Census Tract 7702.01; Cook County; Illinois","2818","307","1485","267","1333","242",
"1400000US17031770202","Census Tract 7702.02; Cook County; Illinois","2003","231","1778","211","225","121",
"1400000US17031770300","Census Tract 7703; Cook County; Illinois","2938","284","2010","323","928","315",
"1400000US17031770400","Census Tract 7704; Cook County; Illinois","1738","165","1148","170","590","124",
"1400000US17031770500","Census Tract 7705; Cook County; Illinois","1171","202","953","187","218","122",
"1400000US17031770601","Census Tract 7706.01; Cook County; Illinois","1130","157","993","149","137","104",
"1400000US17031770602","Census Tract 7706.02; Cook County; Illinois","1496","155","831","141","665","158",
"1400000US17031770700","Census Tract 7707; Cook County; Illinois","1143","123","347","92","796","141",
"1400000US17031770800","Census Tract 7708; Cook County; Illinois","2084","372","1637","398","447","194",
"1400000US17031770901","Census Tract 7709.01; Cook County; Illinois","2020","216","1641","261","379","149",
"1400000US17031770902","Census Tract 7709.02; Cook County; Illinois","1596","167","1045","180","551","172",
"1400000US17031800100","Census Tract 8001; Cook County; Illinois","830","132","814","130","16","14",
"1400000US17031800200","Census Tract 8002; Cook County; Illinois","2147","153","1924","181","223","113",
"1400000US17031800300","Census Tract 8003; Cook County; Illinois","1110","143","1062","134","48","38",
"1400000US17031800400","Census Tract 8004; Cook County; Illinois","1265","112","1157","116","108","57",
"1400000US17031800500","Census Tract 8005; Cook County; Illinois","1787","160","1605","150","182","89",
"1400000US17031800600","Census Tract 8006; Cook County; Illinois","732","64","716","63","16","12",
"1400000US17031800700","Census Tract 8007; Cook County; Illinois","1709","194","1588","147","121","144",
"1400000US17031800800","Census Tract 8008; Cook County; Illinois","1036","100","894","112","142","60",
"1400000US17031800900","Census Tract 8009; Cook County; Illinois","1714","262","1597","263","117","59",
"1400000US17031801000","Census Tract 8010; Cook County; Illinois","2069","264","1684","260","385","116",
"1400000US17031801100","Census Tract 8011; Cook County; Illinois","1557","138","1413","142","144","55",
"1400000US17031801200","Census Tract 8012; Cook County; Illinois","1467","152","1408","152","59","48",
"1400000US17031801300","Census Tract 8013; Cook County; Illinois","1736","186","1320","193","416","113",
"1400000US17031801400","Census Tract 8014; Cook County; Illinois","1134","76","1084","88","50","33",
"1400000US17031801500","Census Tract 8015; Cook County; Illinois","2513","280","2089","213","424","191",
"1400000US17031801601","Census Tract 8016.01; Cook County; Illinois","1975","176","1353","171","622","136",
"1400000US17031801603","Census Tract 8016.03; Cook County; Illinois","1368","166","579","109","789","171",
"1400000US17031801605","Census Tract 8016.05; Cook County; Illinois","2106","214","2046","217","60","53",
"1400000US17031801606","Census Tract 8016.06; Cook County; Illinois","2703","309","2357","313","346","152",
"1400000US17031801607","Census Tract 8016.07; Cook County; Illinois","2062","235","1651","229","411","98",
"1400000US17031801608","Census Tract 8016.08; Cook County; Illinois","2584","244","2090","238","494","131",
"1400000US17031801701","Census Tract 8017.01; Cook County; Illinois","1169","113","1138","110","31","27",
"1400000US17031801702","Census Tract 8017.02; Cook County; Illinois","1760","215","1422","199","338","109",
"1400000US17031801800","Census Tract 8018; Cook County; Illinois","2527","276","2234","283","293","98",
"1400000US17031801901","Census Tract 8019.01; Cook County; Illinois","2038","152","1707","197","331","108",
"1400000US17031801902","Census Tract 8019.02; Cook County; Illinois","1258","156","1224","151","34","34",
"1400000US17031802002","Census Tract 8020.02; Cook County; Illinois","1580","165","1459","161","121","77",
"1400000US17031802003","Census Tract 8020.03; Cook County; Illinois","830","64","719","74","111","57",
"1400000US17031802004","Census Tract 8020.04; Cook County; Illinois","2198","250","1315","208","883","311",
"1400000US17031802100","Census Tract 8021; Cook County; Illinois","1251","149","1017","116","234","138",
"1400000US17031802200","Census Tract 8022; Cook County; Illinois","2050","285","1627","296","423","136",
"1400000US17031802300","Census Tract 8023; Cook County; Illinois","2712","356","1424","199","1288","388",
"1400000US17031802402","Census Tract 8024.02; Cook County; Illinois","2293","316","1604","327","689","224",
"1400000US17031802403","Census Tract 8024.03; Cook County; Illinois","799","83","604","83","195","58",
"1400000US17031802404","Census Tract 8024.04; Cook County; Illinois","3108","403","1972","410","1136","222",
"1400000US17031802503","Census Tract 8025.03; Cook County; Illinois","2587","369","2082","409","505","174",
"1400000US17031802504","Census Tract 8025.04; Cook County; Illinois","1982","208","1802","219","180","86",
"1400000US17031802505","Census Tract 8025.05; Cook County; Illinois","2656","263","974","213","1682","279",
"1400000US17031802506","Census Tract 8025.06; Cook County; Illinois","776","107","558","95","218","71",
"1400000US17031802605","Census Tract 8026.05; Cook County; Illinois","3265","368","2665","392","600","177",
"1400000US17031802607","Census Tract 8026.07; Cook County; Illinois","503","64","491","67","12","13",
"1400000US17031802608","Census Tract 8026.08; Cook County; Illinois","2848","234","2470","241","378","190",
"1400000US17031802609","Census Tract 8026.09; Cook County; Illinois","2933","413","1270","328","1663","376",
"1400000US17031802610","Census Tract 8026.10; Cook County; Illinois","750","145","726","144","24","21",
"1400000US17031802701","Census Tract 8027.01; Cook County; Illinois","2086","234","1923","253","163","116",
"1400000US17031802702","Census Tract 8027.02; Cook County; Illinois","1567","155","1196","155","371","84",
"1400000US17031802801","Census Tract 8028.01; Cook County; Illinois","1832","112","1583","140","249","91",
"1400000US17031802802","Census Tract 8028.02; Cook County; Illinois","2274","245","1816","206","458","224",
"1400000US17031802900","Census Tract 8029; Cook County; Illinois","2088","220","1950","200","138","113",
"1400000US17031803005","Census Tract 8030.05; Cook County; Illinois","1159","245","892","236","267","77",
"1400000US17031803007","Census Tract 8030.07; Cook County; Illinois","2139","229","1845","223","294","162",
"1400000US17031803008","Census Tract 8030.08; Cook County; Illinois","1701","168","1519","163","182","81",
"1400000US17031803010","Census Tract 8030.10; Cook County; Illinois","1743","108","1527","131","216","112",
"1400000US17031803012","Census Tract 8030.12; Cook County; Illinois","1017","112","652","126","365","90",
"1400000US17031803013","Census Tract 8030.13; Cook County; Illinois","2467","347","2221","350","246","116",
"1400000US17031803014","Census Tract 8030.14; Cook County; Illinois","1456","200","891","127","565","185",
"1400000US17031803015","Census Tract 8030.15; Cook County; Illinois","2084","171","1610","155","474","132",
"1400000US17031803016","Census Tract 8030.16; Cook County; Illinois","937","125","393","96","544","84",
"1400000US17031803017","Census Tract 8030.17; Cook County; Illinois","2516","220","1442","212","1074","208",
"1400000US17031803100","Census Tract 8031; Cook County; Illinois","1155","98","1073","106","82","48",
"1400000US17031803200","Census Tract 8032; Cook County; Illinois","2088","310","1736","292","352","170",
"1400000US17031803300","Census Tract 8033; Cook County; Illinois","3023","448","1701","423","1322","248",
"1400000US17031803400","Census Tract 8034; Cook County; Illinois","2183","200","1824","159","359","176",
"1400000US17031803500","Census Tract 8035; Cook County; Illinois","2164","174","1937","182","227","84",
"1400000US17031803603","Census Tract 8036.03; Cook County; Illinois","2317","196","2099","198","218","158",
"1400000US17031803604","Census Tract 8036.04; Cook County; Illinois","1855","170","1323","161","532","116",
"1400000US17031803605","Census Tract 8036.05; Cook County; Illinois","2582","260","2235","277","347","151",
"1400000US17031803607","Census Tract 8036.07; Cook County; Illinois","1719","167","1601","114","118","132",
"1400000US17031803608","Census Tract 8036.08; Cook County; Illinois","3305","417","1675","247","1630","483",
"1400000US17031803611","Census Tract 8036.11; Cook County; Illinois","2173","314","1310","234","863","310",
"1400000US17031803612","Census Tract 8036.12; Cook County; Illinois","1356","217","310","59","1046","197",
"1400000US17031803613","Census Tract 8036.13; Cook County; Illinois","1093","181","553","202","540","121",
"1400000US17031803614","Census Tract 8036.14; Cook County; Illinois","1579","101","356","121","1223","146",
"1400000US17031803615","Census Tract 8036.15; Cook County; Illinois","1138","117","563","165","575","93",
"1400000US17031803616","Census Tract 8036.16; Cook County; Illinois","2197","372","1511","369","686","160",
"1400000US17031803701","Census Tract 8037.01; Cook County; Illinois","1409","120","895","101","514","130",
"1400000US17031803702","Census Tract 8037.02; Cook County; Illinois","2527","263","1668","212","859","267",
"1400000US17031803800","Census Tract 8038; Cook County; Illinois","1735","163","1432","128","303","136",
"1400000US17031803901","Census Tract 8039.01; Cook County; Illinois","1984","236","1199","206","785","198",
"1400000US17031803902","Census Tract 8039.02; Cook County; Illinois","1206","156","1080","157","126","107",
"1400000US17031804000","Census Tract 8040; Cook County; Illinois","1933","180","1663","200","270","104",
"1400000US17031804102","Census Tract 8041.02; Cook County; Illinois","2443","212","2293","232","150","79",
"1400000US17031804104","Census Tract 8041.04; Cook County; Illinois","1815","239","1600","235","215","92",
"1400000US17031804105","Census Tract 8041.05; Cook County; Illinois","1699","214","1670","218","29","30",
"1400000US17031804106","Census Tract 8041.06; Cook County; Illinois","2624","301","2240","316","384","123",
"1400000US17031804108","Census Tract 8041.08; Cook County; Illinois","2175","213","254","114","1921","210",
"1400000US17031804109","Census Tract 8041.09; Cook County; Illinois","1145","181","974","185","171","54",
"1400000US17031804202","Census Tract 8042.02; Cook County; Illinois","2774","212","2265","247","509","192",
"1400000US17031804203","Census Tract 8042.03; Cook County; Illinois","1111","144","1101","142","10","15",
"1400000US17031804204","Census Tract 8042.04; Cook County; Illinois","1857","232","1568","228","289","122",
"1400000US17031804305","Census Tract 8043.05; Cook County; Illinois","2707","442","2498","441","209","108",
"1400000US17031804306","Census Tract 8043.06; Cook County; Illinois","1832","279","1588","292","244","103",
"1400000US17031804308","Census Tract 8043.08; Cook County; Illinois","1906","210","1366","237","540","157",
"1400000US17031804309","Census Tract 8043.09; Cook County; Illinois","967","118","760","134","207","86",
"1400000US17031804312","Census Tract 8043.12; Cook County; Illinois","552","116","514","116","38","26",
"1400000US17031804313","Census Tract 8043.13; Cook County; Illinois","2129","258","1668","214","461","230",
"1400000US17031804314","Census Tract 8043.14; Cook County; Illinois","611","75","562","81","49","28",
"1400000US17031804315","Census Tract 8043.15; Cook County; Illinois","891","101","804","116","87","50",
"1400000US17031804316","Census Tract 8043.16; Cook County; Illinois","1561","204","1511","210","50","41",
"1400000US17031804403","Census Tract 8044.03; Cook County; Illinois","2792","369","1849","294","943","382",
"1400000US17031804404","Census Tract 8044.04; Cook County; Illinois","1684","275","1482","274","202","81",
"1400000US17031804405","Census Tract 8044.05; Cook County; Illinois","1078","129","343","106","735","114",
"1400000US17031804406","Census Tract 8044.06; Cook County; Illinois","1857","207","1656","217","201","109",
"1400000US17031804505","Census Tract 8045.05; Cook County; Illinois","1471","153","1004","162","467","137",
"1400000US17031804506","Census Tract 8045.06; Cook County; Illinois","1949","265","1617","191","332","187",
"1400000US17031804508","Census Tract 8045.08; Cook County; Illinois","876","156","491","101","385","172",
"1400000US17031804509","Census Tract 8045.09; Cook County; Illinois","1597","163","1090","128","507","171",
"1400000US17031804510","Census Tract 8045.10; Cook County; Illinois","1311","207","848","168","463","151",
"1400000US17031804511","Census Tract 8045.11; Cook County; Illinois","670","120","276","66","394","86",
"1400000US17031804512","Census Tract 8045.12; Cook County; Illinois","1359","175","1291","175","68","56",
"1400000US17031804513","Census Tract 8045.13; Cook County; Illinois","1448","203","1342","210","106","73",
"1400000US17031804514","Census Tract 8045.14; Cook County; Illinois","1683","187","1441","203","242","80",
"1400000US17031804603","Census Tract 8046.03; Cook County; Illinois","2836","407","782","300","2054","344",
"1400000US17031804606","Census Tract 8046.06; Cook County; Illinois","2443","194","2193","209","250","146",
"1400000US17031804607","Census Tract 8046.07; Cook County; Illinois","2444","231","1832","262","612","208",
"1400000US17031804608","Census Tract 8046.08; Cook County; Illinois","1561","191","1115","197","446","140",
"1400000US17031804609","Census Tract 8046.09; Cook County; Illinois","2465","252","1708","262","757","199",
"1400000US17031804610","Census Tract 8046.10; Cook County; Illinois","1274","151","938","135","336","133",
"1400000US17031804611","Census Tract 8046.11; Cook County; Illinois","1871","189","1468","165","403","126",
"1400000US17031804701","Census Tract 8047.01; Cook County; Illinois","2395","238","1211","281","1184","296",
"1400000US17031804705","Census Tract 8047.05; Cook County; Illinois","1718","210","1236","178","482","147",
"1400000US17031804706","Census Tract 8047.06; Cook County; Illinois","713","44","676","51","37","29",
"1400000US17031804709","Census Tract 8047.09; Cook County; Illinois","3066","472","1500","238","1566","492",
"1400000US17031804710","Census Tract 8047.10; Cook County; Illinois","1430","157","1254","161","176","73",
"1400000US17031804711","Census Tract 8047.11; Cook County; Illinois","2605","257","1734","246","871","162",
"1400000US17031804712","Census Tract 8047.12; Cook County; Illinois","1877","200","1333","154","544","183",
"1400000US17031804713","Census Tract 8047.13; Cook County; Illinois","2151","320","745","179","1406","308",
"1400000US17031804714","Census Tract 8047.14; Cook County; Illinois","1361","224","1092","212","269","147",
"1400000US17031804715","Census Tract 8047.15; Cook County; Illinois","1196","184","725","172","471","140",
"1400000US17031804716","Census Tract 8047.16; Cook County; Illinois","1541","102","1250","140","291","97",
"1400000US17031804803","Census Tract 8048.03; Cook County; Illinois","1846","225","1310","157","536","217",
"1400000US17031804804","Census Tract 8048.04; Cook County; Illinois","2575","353","1766","322","809","213",
"1400000US17031804805","Census Tract 8048.05; Cook County; Illinois","2526","217","2202","250","324","144",
"1400000US17031804806","Census Tract 8048.06; Cook County; Illinois","1061","129","854","123","207","71",
"1400000US17031804807","Census Tract 8048.07; Cook County; Illinois","1889","227","1549","177","340","193",
"1400000US17031804808","Census Tract 8048.08; Cook County; Illinois","912","141","844","142","68","38",
"1400000US17031804809","Census Tract 8048.09; Cook County; Illinois","1611","167","1498","185","113","68",
"1400000US17031804810","Census Tract 8048.10; Cook County; Illinois","2784","345","1955","276","829","319",
"1400000US17031804901","Census Tract 8049.01; Cook County; Illinois","2664","176","2220","224","444","148",
"1400000US17031804902","Census Tract 8049.02; Cook County; Illinois","2129","311","2021","316","108","52",
"1400000US17031805001","Census Tract 8050.01; Cook County; Illinois","1838","182","1751","183","87","62",
"1400000US17031805002","Census Tract 8050.02; Cook County; Illinois","2931","278","1345","270","1586","278",
"1400000US17031805105","Census Tract 8051.05; Cook County; Illinois","3088","263","1799","275","1289","258",
"1400000US17031805106","Census Tract 8051.06; Cook County; Illinois","1307","271","1139","237","168","130",
"1400000US17031805107","Census Tract 8051.07; Cook County; Illinois","3047","350","659","197","2388","353",
"1400000US17031805108","Census Tract 8051.08; Cook County; Illinois","2496","285","960","215","1536","283",
"1400000US17031805109","Census Tract 8051.09; Cook County; Illinois","1738","229","1491","247","247","76",
"1400000US17031805110","Census Tract 8051.10; Cook County; Illinois","1969","285","1257","227","712","238",
"1400000US17031805111","Census Tract 8051.11; Cook County; Illinois","3092","288","863","194","2229","304",
"1400000US17031805112","Census Tract 8051.12; Cook County; Illinois","1109","123","920","121","189","84",
"1400000US17031805201","Census Tract 8052.01; Cook County; Illinois","1273","171","1165","149","108","127",
"1400000US17031805202","Census Tract 8052.02; Cook County; Illinois","1583","221","991","210","592","221",
"1400000US17031805301","Census Tract 8053.01; Cook County; Illinois","1081","116","838","128","243","77",
"1400000US17031805302","Census Tract 8053.02; Cook County; Illinois","1365","138","1316","147","49","39",
"1400000US17031805401","Census Tract 8054.01; Cook County; Illinois","1615","235","1367","269","248","100",
"1400000US17031805402","Census Tract 8054.02; Cook County; Illinois","1722","169","1544","156","178","101",
"1400000US17031805501","Census Tract 8055.01; Cook County; Illinois","1561","177","1016","153","545","127",
"1400000US17031805502","Census Tract 8055.02; Cook County; Illinois","1703","242","1476","238","227","91",
"1400000US17031805600","Census Tract 8056; Cook County; Illinois","1618","155","1522","163","96","67",
"1400000US17031805701","Census Tract 8057.01; Cook County; Illinois","2012","186","1841","177","171","121",
"1400000US17031805702","Census Tract 8057.02; Cook County; Illinois","760","103","683","111","77","36",
"1400000US17031805801","Census Tract 8058.01; Cook County; Illinois","1015","110","993","106","22","25",
"1400000US17031805802","Census Tract 8058.02; Cook County; Illinois","1875","208","1563","171","312","157",
"1400000US17031805901","Census Tract 8059.01; Cook County; Illinois","1995","281","1371","161","624","277",
"1400000US17031805902","Census Tract 8059.02; Cook County; Illinois","2134","236","1735","280","399","143",
"1400000US17031806001","Census Tract 8060.01; Cook County; Illinois","2520","369","1153","321","1367","334",
"1400000US17031806002","Census Tract 8060.02; Cook County; Illinois","2633","264","1803","311","830","222",
"1400000US17031806004","Census Tract 8060.04; Cook County; Illinois","3211","490","1667","413","1544","355",
"1400000US17031806005","Census Tract 8060.05; Cook County; Illinois","981","398","603","391","378","113",
"1400000US17031806006","Census Tract 8060.06; Cook County; Illinois","1675","262","1161","265","514","146",
"1400000US17031806102","Census Tract 8061.02; Cook County; Illinois","1675","154","1197","141","478","124",
"1400000US17031806103","Census Tract 8061.03; Cook County; Illinois","1941","214","1757","235","184","78",
"1400000US17031806104","Census Tract 8061.04; Cook County; Illinois","1911","193","453","116","1458","240",
"1400000US17031806201","Census Tract 8062.01; Cook County; Illinois","2265","167","1546","239","719","208",
"1400000US17031806202","Census Tract 8062.02; Cook County; Illinois","2547","292","1663","319","884","196",
"1400000US17031806300","Census Tract 8063; Cook County; Illinois","1644","168","1426","139","218","105",
"1400000US17031806400","Census Tract 8064; Cook County; Illinois","784","84","716","75","68","32",
"1400000US17031806501","Census Tract 8065.01; Cook County; Illinois","744","90","468","87","276","99",
"1400000US17031806502","Census Tract 8065.02; Cook County; Illinois","1405","148","1238","157","167","72",
"1400000US17031806600","Census Tract 8066; Cook County; Illinois","1157","108","1057","108","100","69",
"1400000US17031806700","Census Tract 8067; Cook County; Illinois","1625","252","1553","254","72","56",
"1400000US17031806801","Census Tract 8068.01; Cook County; Illinois","1652","279","1207","246","445","214",
"1400000US17031806802","Census Tract 8068.02; Cook County; Illinois","1145","129","897","159","248","96",
"1400000US17031806900","Census Tract 8069; Cook County; Illinois","2350","233","1718","248","632","157",
"1400000US17031807000","Census Tract 8070; Cook County; Illinois","2101","253","956","275","1145","224",
"1400000US17031807100","Census Tract 8071; Cook County; Illinois","1263","152","1175","151","88","61",
"1400000US17031807200","Census Tract 8072; Cook County; Illinois","1887","168","1644","184","243","101",
"1400000US17031807300","Census Tract 8073; Cook County; Illinois","3166","345","1946","366","1220","246",
"1400000US17031807400","Census Tract 8074; Cook County; Illinois","2313","223","1533","228","780","163",
"1400000US17031807500","Census Tract 8075; Cook County; Illinois","1082","114","1009","118","73","47",
"1400000US17031807600","Census Tract 8076; Cook County; Illinois","2202","260","1816","285","386","149",
"1400000US17031807700","Census Tract 8077; Cook County; Illinois","2337","241","1664","230","673","209",
"1400000US17031807800","Census Tract 8078; Cook County; Illinois","871","85","822","82","49","36",
"1400000US17031807900","Census Tract 8079; Cook County; Illinois","1326","114","1299","115","27","25",
"1400000US17031808001","Census Tract 8080.01; Cook County; Illinois","1408","210","1298","192","110","82",
"1400000US17031808002","Census Tract 8080.02; Cook County; Illinois","1887","187","1277","183","610","172",
"1400000US17031808100","Census Tract 8081; Cook County; Illinois","1851","277","1592","294","259","88",
"1400000US17031808200","Census Tract 8082; Cook County; Illinois","1841","179","1580","197","261","109",
"1400000US17031808301","Census Tract 8083.01; Cook County; Illinois","2722","408","1922","352","800","371",
"1400000US17031808302","Census Tract 8083.02; Cook County; Illinois","1715","294","1366","197","349","212",
"1400000US17031808400","Census Tract 8084; Cook County; Illinois","1604","207","1441","209","163","86",
"1400000US17031808500","Census Tract 8085; Cook County; Illinois","1453","145","1379","155","74","46",
"1400000US17031808600","Census Tract 8086; Cook County; Illinois","942","97","704","88","238","48",
"1400000US17031808702","Census Tract 8087.02; Cook County; Illinois","455","94","269","54","186","83",
"1400000US17031808800","Census Tract 8088; Cook County; Illinois","1627","223","1218","172","409","153",
"1400000US17031808900","Census Tract 8089; Cook County; Illinois","1794","189","1608","200","186","68",
"1400000US17031809000","Census Tract 8090; Cook County; Illinois","1643","122","1293","131","350","115",
"1400000US17031809100","Census Tract 8091; Cook County; Illinois","1580","182","947","150","633","160",
"1400000US17031809200","Census Tract 8092; Cook County; Illinois","1675","232","826","140","849","224",
"1400000US17031809300","Census Tract 8093; Cook County; Illinois","2063","201","542","129","1521","219",
"1400000US17031809401","Census Tract 8094.01; Cook County; Illinois","1686","188","788","177","898","193",
"1400000US17031809402","Census Tract 8094.02; Cook County; Illinois","1536","170","493","108","1043","149",
"1400000US17031809500","Census Tract 8095; Cook County; Illinois","2280","237","667","145","1613","279",
"1400000US17031809600","Census Tract 8096; Cook County; Illinois","1339","349","1008","332","331","141",
"1400000US17031809700","Census Tract 8097; Cook County; Illinois","1262","179","963","128","299","174",
"1400000US17031809800","Census Tract 8098; Cook County; Illinois","1045","221","483","90","562","215",
"1400000US17031809900","Census Tract 8099; Cook County; Illinois","1321","121","832","113","489","108",
"1400000US17031810000","Census Tract 8100; Cook County; Illinois","2820","323","1716","321","1104","218",
"1400000US17031810100","Census Tract 8101; Cook County; Illinois","2036","240","1044","219","992","167",
"1400000US17031810200","Census Tract 8102; Cook County; Illinois","2793","243","1149","247","1644","269",
"1400000US17031810301","Census Tract 8103.01; Cook County; Illinois","1455","275","985","126","470","262",
"1400000US17031810302","Census Tract 8103.02; Cook County; Illinois","1295","184","976","170","319","122",
"1400000US17031810400","Census Tract 8104; Cook County; Illinois","2032","227","1887","192","145","104",
"1400000US17031810501","Census Tract 8105.01; Cook County; Illinois","1927","154","1837","164","90","58",
"1400000US17031810502","Census Tract 8105.02; Cook County; Illinois","2104","237","1359","230","745","239",
"1400000US17031810600","Census Tract 8106; Cook County; Illinois","1843","199","1001","178","842","152",
"1400000US17031810701","Census Tract 8107.01; Cook County; Illinois","1845","189","1042","186","803","220",
"1400000US17031810702","Census Tract 8107.02; Cook County; Illinois","1502","189","730","129","772","219",
"1400000US17031810800","Census Tract 8108; Cook County; Illinois","1722","163","1465","178","257","122",
"1400000US17031810900","Census Tract 8109; Cook County; Illinois","2499","323","1302","242","1197","335",
"1400000US17031811000","Census Tract 8110; Cook County; Illinois","1717","216","1513","209","204","94",
"1400000US17031811100","Census Tract 8111; Cook County; Illinois","2834","282","1305","293","1529","234",
"1400000US17031811200","Census Tract 8112; Cook County; Illinois","1993","302","1607","287","386","154",
"1400000US17031811301","Census Tract 8113.01; Cook County; Illinois","1457","159","1188","145","269","139",
"1400000US17031811302","Census Tract 8113.02; Cook County; Illinois","1361","308","499","137","862","279",
"1400000US17031811401","Census Tract 8114.01; Cook County; Illinois","1529","149","1199","156","330","103",
"1400000US17031811402","Census Tract 8114.02; Cook County; Illinois","1347","120","976","126","371","127",
"1400000US17031811500","Census Tract 8115; Cook County; Illinois","1971","207","1739","262","232","147",
"1400000US17031811600","Census Tract 8116; Cook County; Illinois","2269","228","942","218","1327","284",
"1400000US17031811701","Census Tract 8117.01; Cook County; Illinois","1039","151","522","86","517","142",
"1400000US17031811702","Census Tract 8117.02; Cook County; Illinois","2050","231","1393","226","657","229",
"1400000US17031811800","Census Tract 8118; Cook County; Illinois","1728","211","1372","192","356","149",
"1400000US17031811900","Census Tract 8119; Cook County; Illinois","1924","195","1720","202","204","116",
"1400000US17031812000","Census Tract 8120; Cook County; Illinois","2536","292","2191","225","345","296",
"1400000US17031812100","Census Tract 8121; Cook County; Illinois","1644","160","1462","184","182","76",
"1400000US17031812200","Census Tract 8122; Cook County; Illinois","1272","141","1133","125","139","69",
"1400000US17031812301","Census Tract 8123.01; Cook County; Illinois","3386","344","998","218","2388","320",
"1400000US17031812302","Census Tract 8123.02; Cook County; Illinois","1074","137","863","150","211","80",
"1400000US17031812400","Census Tract 8124; Cook County; Illinois","1135","114","1019","122","116","56",
"1400000US17031812500","Census Tract 8125; Cook County; Illinois","1708","158","668","164","1040","181",
"1400000US17031812600","Census Tract 8126; Cook County; Illinois","1853","193","842","118","1011","194",
"1400000US17031812700","Census Tract 8127; Cook County; Illinois","1661","193","1160","188","501","136",
"1400000US17031812801","Census Tract 8128.01; Cook County; Illinois","1896","207","696","243","1200","231",
"1400000US17031812802","Census Tract 8128.02; Cook County; Illinois","1204","147","548","148","656","148",
"1400000US17031812900","Census Tract 8129; Cook County; Illinois","1677","198","1163","138","514","144",
"1400000US17031813000","Census Tract 8130; Cook County; Illinois","1441","191","1078","187","363","86",
"1400000US17031813100","Census Tract 8131; Cook County; Illinois","1843","202","1266","212","577","105",
"1400000US17031813200","Census Tract 8132; Cook County; Illinois","1593","198","1141","201","452","123",
"1400000US17031813301","Census Tract 8133.01; Cook County; Illinois","959","183","321","150","638","148",
"1400000US17031813302","Census Tract 8133.02; Cook County; Illinois","952","149","372","141","580","139",
"1400000US17031813400","Census Tract 8134; Cook County; Illinois","2056","211","1201","259","855","247",
"1400000US17031813500","Census Tract 8135; Cook County; Illinois","2143","267","1373","253","770","254",
"1400000US17031813600","Census Tract 8136; Cook County; Illinois","1626","305","713","236","913","296",
"1400000US17031813701","Census Tract 8137.01; Cook County; Illinois","968","144","306","97","662","149",
"1400000US17031813702","Census Tract 8137.02; Cook County; Illinois","1205","236","501","197","704","181",
